wlkz	american	none	F	WLKZ is an American licensed radio station in Wolfeboro, New Hampshire, serving the Lakes Region. The station is owned by Dirk Nadon, through licensee Lakes Media, LLC, and carries a classic rock format, under the "104.9 The Hawk" branding. Wikipedia
mister roberts (1955 film)	american	none	F	7.7/10 · IMDb 92% · Rotten Tomatoes A naval officer longing for active duty clashes with his vainglorious captain.
sidney franklin (bullfighter)	american	none	F	Sidney Franklin was the first American to become a successful matador, the most senior level of bullfighter. Wikipedia
ella the elephant	american	none	F	6/10 · IMDb A spirited little elephant girl named Ella has adventures with her three friends.
the fleetwoods	american	none	F	The Fleetwoods were an American singing group from Olympia, Washington, United States, whose members were Gary Troxel, Gretchen Christopher, and Barbara Ellis. Wikipedia
schreder hp-19	american	none	F	The Schreder HP-19 is an American, high-wing, T-tail, single seat glider designed by Richard Schreder. Wikipedia
charles l. allen	american	none	F	Charles Livingstone Allen was an American ordained United Methodist minister most notable for his work as a Pastor. Born in Newborn, Georgia, he ministered around the state, including 1948 to 1960 at Grace United Methodist in Atlanta. During his... Wikipedia
fritz holt	american	none	F	Fritz Holt was an American theatre producer and director. Born George William Holt III in San Francisco, Holt was a graduate of the University of Oregon. Wikipedia
bobby blaze	american	none	F	Robert Smedley is an American retired professional wrestler and author, better known by his ring name Bobby Blaze. Wikipedia
sphenopholis	american	none	F	Sphenopholis is a genus of North American and Hawaiian plants in the grass family. They are known generally as wedgescales. Wikipedia
harry rigby (producer)	american	none	F	Harry Rigby (c. 1925 – January 17, 1985) was an American theatre producer and writer. Born in Pittsburgh, Pennsylvania, Rigby joined forces with Jule Styne and Alexander H. Cohen to produce the short-lived 1951 Hugh Martin musical Make a Wish as his first Broadway outing.
comanche station	american	none	F	7/10 · IMDb 100% · Rotten Tomatoes When Cody trades with the Comanches to get a white girl released, he is soon chased by several outlaws. Unaware about a reward on the girl, Cody tries to battle the outlaws as well as the Indians.
ali peek	american	none	F	Albert Henry "Ali" Peek is a Filipino-American retired professional basketball player. During his playing days, he played mostly at the center position, although he is also used as a power forward occasionally. Wikipedia
samurai pizza cats	american	none	F	7.4/10 · IMDb 4.9/5 · Crunchyroll 8.2/10 · TV.com Three cybernetic cats who run a pizza parlor in Little Tokyo moonlight as heroes to protect the city from the power-hungry rat Big Cheese and his minions.
putnam, the iron son of '76	american	none	F	Putnam, the Iron Son of '76 is an 1844 American play by Nathaniel Bannister, and his most popular play. The play is about American Revolutionary War hero Israel Putnam. Wikipedia
q. t. hush	american	none	F	7.5/10 · IMDb Q.T. Hush is an American animated cartoon produced in 1960 and appearing in syndication, beginning on 24 September 1960. The show's 100 three-and-a-half-minute episodes, all in color, were directed by veteran animator Rudy Cataldi, and produced by... Wikipedia
troy castaneda	american	none	F	Troy Castaneda is an American racing driver from Sacramento, California. After karting from 2004 to 2006, Castaneda competed in the Formula Russell series in 2007 and the Italian Formula Master Championship in 2008. Wikipedia
jeremiah richard wasson	american	none	F	James Robert Wasson was a U.S. Army officer hired by the Meiji government of the Empire of Japan as a foreign advisor and later as officer in the fledgling Imperial Japanese Army. He is noted as the first non-Japanese to be honored with the Order... Wikipedia
terry dobson (aikidoka)	american	none	F	Occupation. Aikido teacher and writer. Terry Dobson birthname Walter Norton Dobson III (1937–1992) was an American aikido pioneer, aikido teacher and writer. Dobson is one of the Western aikido practitioners who studied directly under the founder of aikido, Morihei Ueshiba. Early life · Discovering aikido · Death
the lord of the rings (1978 film)	american	none	F	6.2/10 · IMDb 52% · Rotten Tomatoes A young hobbit, Frodo, who has found the One Ring that belongs to the Dark Lord Sauron, begins his journey with eight companions to Mount Doom, the only place where it can be destroyed.
trader joe's	american	none	F	Trader Joe's is an American chain of grocery stores headquartered in Monrovia, California. By 2015, it was a competitor in "fresh format" grocery stores in the United States. By November 2019, Trader Joe's has 503 stores nationwide in 42 states... Wikipedia
jacob leblanc	american	none	F	Eliteprospects.com hockey player profile of Jacob Leblanc, 2002-04-11 Dieppe, NB, CAN Canada. Most recently in the QMJHL with Drummondville Voltigeurs.
ric savage	american	none	F	Frank Huguelet is an American retired professional wrestler, better known by his ring name, "Heavy Metal" Ric Savage. He is the host of Savage Family Diggers, a reality treasure hunting show airing on Spike TV. He also conducts haunted "ghost... Wikipedia
the dick tracy show	american	none	F	6.2/10 · IMDb 6.8/10 · TV.com Savvy crimefighter Dick Tracy uses his brains, his two-way radio and his loyal deputies to match wits and foil the crooks time and time again! Dolby 5.1.
hartwrightia	american	none	F	Hartwrightia is a genus of North American flowering plants in the tribe Eupatorieae of the sunflower family. The genus contains a single species, Hartwrightia floridana, native to the US states of Georgia and Florida. The species is sometimes... Wikipedia
todd david lawhorne	american	none	F	Todd David Lawhorne is an American theatre and film actor. Member of AFTRA and AEA. Best known for his starring role as Dalton Monroe in In Plain Sight and his supporting role as Phil the skinhead in The Bros, starring Shaquille O'Neal and Joey... Wikipedia
sherwood johnston	american	none	F	Sherwood Johnston was an American racing driver who won racing titles on land and sea. Johnston was active in sports car racing during the 1950s. His greatest success was winning the 1952 SCCA National Sports Car Championship. Wikipedia
history of the simpsons	american	none	F	Created by cartoonist Matt Groening, The Simpsons began in 1987 as a cartoon short on the Tracey Ullman Show, a variety program on the Fox Broadcasting Company. Expanded to half an hour, it debuted as a Christmas special on December 17, 1989, and then began airing regularly in January 1990.
zydrunas ilgauskas	american	none	F	Zydrunas Ilgauskas is a Lithuanian American retired professional basketball center of the National Basketball Association. He played for the Cleveland Cavaliers from 1996 to 2010, and is the team's career leader in rebounds and blocks. He also... Wikipedia
louis mann	american	none	F	Louis Mann (20 April 1865 – 15 February 1931) was an American theatre actor and sometime director, who in his later life made a few appearances in motion pictures. He was married to actress and playwright Clara Lipman.
elmer	american	none	F	Elmer the Patchwork Elephant is a children's picture book series by the British author David McKee. Wikipedia
shawn marion	american	none	F	Shawn Dwayne Marion is an American former professional basketball player who played 16 seasons in the National Basketball Association. Marion finished his career as a four-time NBA All-Star and a one-time NBA champion, helping the Dallas Mavericks... Wikipedia
nageeb arbeely	american	none	F	Nageeb Arbeely, was a Syrian-born naturalized-American, appointed by President Grover Cleveland to the post of Consul in Jerusalem in 1885. Though Arbeely was popular among the American Colony, he was deemed unacceptable by the Ottoman Empire and... Wikipedia
wak (kevin a williams)	american	none	F	WAK (Kevin A Williams) is an African- American, born in Chicago, Illinois in July 1965. He is widely known by his moniker WAK or W.A.K. Wikipedia
furkan doğan	american	none	F	Furkan Doğan was a Turkish American who was residing in Turkey permanently. He was the youngest person killed by the IDF on the MV Mavi Marmara, in the Gaza flotilla raid and became a political symbol after his death. Wikipedia
burton wilkinson	american	none	F	Burton Wilkinson was an American born English cricketer. Wilkinson was a left-handed batsman who bowled slow left-arm orthodox. He was born at Burton, Nebraska. Wilkinson made a single first-class appearance for Northamptonshire against Middlesex... Wikipedia
the robbs	american	none	F	The Robbs were an American 1960s pop and rock band from Oconomowoc, Wisconsin. They are best known for being the house band on Dick Clark's mid-1960s show Where The Action Is. Wikipedia
jay & silent bob's super groovy cartoon movie	american	none	F	Shawn Corey Carter, known professionally as Jay-Z, is an American rapper, songwriter, producer, entrepreneur, and record executive. He is regarded as one of the greatest rappers of all time. Wikipedia
claude passeau	american	none	F	Claude William Passeau was an American starting pitcher in Major League Baseball. From 1935 through 1947, Passeau played with the Pittsburgh Pirates, Philadelphia Phillies and Chicago Cubs. He batted and threw right-handed. Wikipedia
bebe k'roche	american	none	F	BeBe K'Roche was an American all-female electric rock band with Olivia Records. They were the first all woman band with the label which is the first woman-owned women's music label. Wikipedia
spongebob squarepants	american	none	F	8.1/10 · IMDb 8.5/10 · TV.com A yellow sea sponge named SpongeBob SquarePants, who enjoys being a cook at Krusty Krab, lives in the Pacific Ocean. He embarks on various adventures with his friends at Bikini Bottom.
matt doyle (tennis)	american	none	F	Matthew Doyle (born 13 January 1955) is a former American and later Irish professional tour tennis player. His best result was reaching the fourth round of the US Open in 1982. He was also a long-time Irish Davis Cup player. Tour overview · Davis Cup · Grand Prix career finals
ray krone	american	none	F	Ray Krone is an American who was wrongfully convicted of murder. He was the 100th inmate exonerated from death row since the death penalty was reinstated in 1976. Krone was born and raised in Dover Township, York County, Pennsylvania, and... Wikipedia
butt trumpet	american	none	F	Butt Trumpet is an American Los Angeles based punk project band, founded and maintained by Thom Bone. It is known for its crass lyrics and deliberately offensive style. The group features two bassists among its members. Wikipedia
william harris (theatrical producer)	american	none	F	William Harris (1844 – November 25, 1916) was a prominent American theatrical producer who owned or held a large interest in some 50 theatres in New York City, Boston and Chicago. He was considered the dean of theatrical managers. His children included Henry B. Harris and William Harris Jr., both theatrical producers.
little bill (tv series)	american	none	F	6.5/10 · IMDb 7/10 · TV.com Little Bill is a happy 5-year-old living in a big city with his extended family, which includes his parents, his older brother and sister, and his great-grandmother, known as Alice the Great. Along with his good pals Fuchsia, Andrew and Kiku,...
sandra brown	american	none	F	Sandra Lynn Brown is an American bestselling author of romantic novels and thriller suspense novels. Brown has also published works under the pen names of Rachel Ryan, Laura Jordan, and Erin St. Claire. Wikipedia
ralf henricksen	american	none	F	Ralph Christian Henricksen was an American born art educator, watercolorist, painter, and muralist. Wikipedia
johnny baldwin	american	none	F	Johnny Baldwin is a former professional American and Canadian football linebacker. He was drafted by the Detroit Lions in the fifth round of the 2007 NFL Draft. He played college football at Alabama A&M. Wikipedia
memo gidley	american	none	F	José Guillermo "Memo" Gidley is a Mexican-American racing driver, of German and Canadian ancestry, born in La Paz, Baja California Sur, Mexico in September 29, 1970. He holds dual citizenship - American and Mexican. Wikipedia
nightmare danny davis	american	none	F	Daniel Briley, better known by the ring name "Nightmare" Danny Davis, is an American retired professional wrestler and referee. He is the founder and former owner of Ohio Valley Wrestling. Wikipedia
gordon burnham	american	none	F	When we are completely surrounded and immersed in nature we can sense the power of life bursting into being. The be… https://t.co/jfPVFznLht · Nov 16, 2018 ...
budweiser rocket	american	none	F	The Budweiser Rocket is an American 3-wheeled land vehicle, generally resembling the 1970-era Blue Flame land speed record holding vehicle in appearance, powered by a hybrid liquid and solid-fuel rocket ... Wikipedia
pooh's heffalump halloween movie	american	none	F	Roo and his new friend Lumpy set out to search for the Gobloon, a creature that has the ability to grant wishes. Unfortunately, if the Gobloon catches them first, Roo and Lumpy will be turned into jaggerdy lanterns.
chris brazzell	american	none	F	Chris Brazzell is a former American football wide receiver in the Canadian Football League for the Edmonton Eskimos, BC Lions, Hamilton Tiger-Cats and Winnipeg Blue Bombers. He also was a member of the New York Jets and Dallas Cowboys in the... Wikipedia
sidney green (basketball)	american	none	F	Sidney Green is an American retired basketball player and former coach. He played college basketball for the UNLV Runnin' Rebels and was drafted into the National Basketball Association by the Chicago Bulls in 1983. After a ten-year career in the... Wikipedia
chloe's closet	american	none	F	6.7/10 · IMDb This animated series features the adventures of 4-year-old Chloe with her friends and toys. The group goes on magical adventures in Chloe's closet (hence the show's title). Being a children's show, the episodes aim to teach kids lessons about such...
shazzan	american	none	F	6.5/10 · IMDb 7.1/10 · TV.com Shazzan is an American animated television series, created by Alex Toth and produced by Hanna-Barbera Productions that aired on CBS from September 9, 1967 to January 20, 1968 and continued reruns until September 6, 1969. Wikipedia
clarence f. stephens	american	none	F	Clarence Francis Stephens was the ninth African American to receive a Ph.D. in mathematics. He is credited with inspiring students and faculty at SUNY Potsdam to form the most successful United States undergraduate mathematics degree programs in... Wikipedia
things you shouldn't say past midnight	american	none	F	3.5/5 · Goodreads Things You Shouldn't Say Past Midnight is a 2000 American play written by Peter Ackerman. In 2014 DirecTV picked up 10 episodes of original comedy based on Things You Shouldn't Say Past Midnight to be adapted into a television series. Wikipedia
north american vexillological association	american	none	F	The North American Vexillological Association is a membership organization devoted to vexillology, the scientific and scholarly study of flags. It was founded in 1967 by American vexillologist Whitney Smith, and others. Wikipedia
seth grahame-smith	american	none	F	Seth Grahame-Smith is an American novelist, film director, film producer, and screenwriter. He is best known as the author of The New York Times best-selling novels Pride and Prejudice and Zombies and Abraham Lincoln, Vampire Hunter, both of which... Wikipedia
pro wrestling illustrated	american	none	F	Pro Wrestling Illustrated (PWI) is an American produced, internationally sold professional wrestling magazine that was founded in 1979. PWI is headquartered in Blue Bell, Pennsylvania and published by Kappa Publishing Group. The magazine is the longest currently published English language wrestling magazine. List of Pro Wrestling Illustrated ... · Cheerleader Melissa · Bill Apter
leo g. perdue	american	none	F	Leo G. Perdue was "one of the leading international scholars in the field of biblical wisdom" and "Dean and Professor of Hebrew Bible at Brite Divinity School", Fort Worth, Texas and editor for The Library of Biblical Theology at Abingdon Press... Wikipedia
jason holmes	american	none	F	Jason Holmes is a former professional American-born Australian rules footballer who played for the St Kilda Football Club in the Australian Football League. Wikipedia
edward fitzgerald (mountaineer)	american	none	F	Edward Arthur FitzGerald was an American born mountaineer and soldier of British descent, best known for leading the expedition which made the first ascent of Aconcagua, the highest mountain in South America, in 1897. Wikipedia
arthur bremer	american	none	F	Arthur Herman Bremer is an American who attempted to assassinate U.S. Democratic presidential candidate George Wallace on May 15, 1972, in Laurel, Maryland, which left Wallace permanently paralyzed from the waist down. Wikipedia
raymond townsend	american	none	F	Raymond Anthony Townsend is a Filipino-American retired professional basketball player. He played three seasons in the National Basketball Association with the Golden State Warriors and the Indiana Pacers. Townsend played college basketball with... Wikipedia
perymenium	american	none	F	Perymenium is a genus of South American and Mesoamerican plants in the sunflower tribe within the daisy family. Wikipedia
mickey's polo team	american	none	F	7.2/10 · IMDb Mickey's Polo Team is a 1936 American animated short film produced by Walt Disney Productions and released by United Artists. The cartoon features a game of polo played between four Disney characters, led by Mickey Mouse, and four cartoon versions... Wikipedia
marion lerner-levine	american	none	F	Marion Lerner-Levine is British-born American a painter, printmaker, and teacher who creates "emotionally expressive" still life paintings in oil and watercolor, which "transform the traditional form of the still life into whimsical portraits of... Wikipedia
leon walter tillage	american	none	F	Leon Walter Tillage was an African American whose autobiographical children's book Leon's Story features the effects of Jim Crow laws on the lives of African Americans during the 1930s and 1940s – and of the later Civil Rights Movement. Wikipedia
hiland hall	american	none	F	Hiland Hall (July 20, 1795 – December 18, 1885) was an American lawyer and politician who served as Governor of Vermont and a United States ... Biography · Career  Children: 2 Political party: Republican
donald buka	american	none	F	Donald Buka was an American supporting actor in radio, films, and television from 1943 to 1971 when he appeared in A Memory of Two Mondays. After some early experience in the theater, he got his start in mass media by appearing on the CBS radio... Wikipedia
hyaloseris	american	none	F	Hyaloseris is a genus of South American flowering plants in the daisy family, Asteraceae. Species Hyaloseris andrade-limae Cristóbal & Cabrera - Santiago del Estero in Argentina Hyaloseris camataquiensis Hieron. ex Fiebrig. - Bolivia, Jujuy in... Wikipedia
frank potenza	american	none	F	Francis "Frank" Potenza was an American police officer for the New York City Police Department and security guard. He later became a television actor for the late night show, Jimmy Kimmel Live!. He appeared as Jimmy Kimmel's "Uncle Frank" on the... Wikipedia
jackass presents: bad grandpa	american	none	F	6.5/10 · IMDb 61% · Rotten Tomatoes 54% · Metacritic A grandfather takes his grandson on a road trip across America to meet his real father.
peter salem	american	none	F	Peter Salem was an African American from Massachusetts who served as a U.S. soldier in the American Revolutionary War. Born into slavery in Framingham, Massachusetts, he was freed by a later master, Major Lawson Buckminster, to serve in the local... Wikipedia
dinotopia: quest for the ruby sunstone	american	none	F	5.2/10 · IMDb An orphan (Alec Medlock) and his new dinosaur friends join forces to save Dinotopia when evil Ogthar gets out of prison and recovers a powerful artifact that can destroy their world.
mary eliza mahoney	american	none	F	Mary Eliza Mahoney was the first African American to study and work as a professionally trained nurse in the United States, graduating in 1879. Mahoney was one of the first African Americans to graduate from a nursing school, and she prospered in... Wikipedia
the last (band)	american	none	F	The Last is an American, Los Angeles-based power pop band, formed in 1976 around three brothers: Joe (guitar, vocals), Mike (vocals), and David Nolte (bass guitar). They released several albums on SST Records and Bomp! Records. History · Discography · Singles
john duren	american	none	F	John Thomas Duren is an American retired professional basketball player. He was a 6'3" 195 lb guard and played collegiately at Georgetown University from 1976 to 1980. Duren was selected with the 19th overall pick in the 1980 NBA Draft by the Utah... Wikipedia
the last broadcast (film)	american	none	F	The Last Broadcast is a 1998 American horror film made by Stefan Avalos and Lance Weiler, who wrote, produced, directed and starred in it. Plot · Cast · Reception  Box office: $12,097 (domestic); $4 million (international) Written by: Stefan Avalos; Lance Weiler Release date: March 9, 1998 (premiere); October 23, 1998 (wide) Budget: $900 (estimated)
hennessey performance engineering	american	none	F	Welcome to Hennessey Performance (HPE): Home to the largest lineup of late- model high-performance sports cars, muscle cars, supercars, trucks & SUVs, ...FordVehiclesVenom F5ChevroletAboutCompany Profile
dave ferriss	american	none	F	David Meadow Ferriss was an American Major League Baseball player who pitched for the Boston Red Sox from 1945 through 1950. Ferriss was given the nickname 'Boo' as the result of a childhood inability to pronounce the word 'brother'. Wikipedia
richard h. austin	american	none	F	Richard H. Austin was the first African American to hold a statewide elected position in Michigan. Austin served as the Michigan Secretary of State from 1971 to 1995. Wikipedia
chia-chiao lin	american	none	F	Chia-Chiao Lin was a Chinese-born American applied mathematician and Institute Professor at the Massachusetts Institute of Technology. Lin made major contributions to the theory of hydrodynamic stability, turbulent flow, mathematics, and... Wikipedia
the breakfast club (radio show)	american	none	F	The Breakfast Club is an American syndicated radio show based in New York City hosted by DJ Envy, Angela Yee and Charlamagne tha God. It currently airs in over 90 radio markets around the country and is also televised by REVOLT every morning. Wikipedia
harry cordwell	american	none	F	Harry Cordwell was a British set decorator. He was nominated for two Academy Awards in the category Best Art Direction. Wikipedia
laestadia	american	none	F	Laestadia is a genus of Latin American flowering plants in the daisy family. Species Laestadia domingensis Urb. - Dominican Republic Laestadia lechleri Wedd. - Peru Laestadia muscicola Sch.Bip. ex Wedd. - Peru Laestadia pinifolia Kunth ex Less. -... Wikipedia
redemption: for robbing the dead	american	none	F	5.5/10 · IMDb Redemption: For Robbing The Dead is a 2011 American Western independent film written and directed by BYU film professor Thomas Russell, and starring Jon Gries, Edward Herrmann, Barry Corbin, Gregg Christensen, Margot Kidder, Rance Howard, and... Wikipedia
arizona bound (1927 film)	american	none	F	6.9/10 · IMDb Arizona Bound is a lost 1927 American silent Western film directed by John Waters and starring Gary Cooper, Betty Jewel, and El Brendel. Wikipedia
gizmo williams	american	none	F	Henry Lee "Gizmo" Williams is a former American and Canadian football kick returner and wide receiver. After his retirement at the end of the 2000 CFL season, Williams worked as a motivational speaker. Wikipedia
soaring concepts sky trek	american	none	F	The Soaring Concepts Sky Trek is an American powered parachute, designed and produced by Soaring Concepts Inc of Sturgis, Michigan and introduced in 2000. The aircraft is supplied as a complete ready-to-fly-aircraft or as a kit for amateur... Wikipedia
george coates	american	none	F	George Coates is an American theatre director most notable for his work with George Coates Performance Works, which he founded in 1977 in San Francisco, CA. Wikipedia
teen titans (tv series)	american	none	F	7.8/10 · IMDb 96% · Rotten Tomatoes Leading the Teen Titans to protect Earth is Robin, formerly Batman's sidekick. He has no special powers, just a utility belt and his mind to help solve problems. His team members, Starfire, Raven, Cyborg and Beast Boy, live together in Titans...
stephanie cox	american	none	F	Stephanie Renee "Steph" Cox, is an American professional soccer player and coach. She plays as a defender for Reign FC of the National Women's Soccer League. She has been the head coach of the girls' soccer team at Gig Harbor High School since... Wikipedia
the trial of lee harvey oswald (play)	american	none	F	The Trial of Lee Harvey Oswald is a 1967 American play. The play's production was profiled in the William Goldman book The Season: A Candid Look at Broadway. Robin Wagner designed the set of The Trial of Lee Harvey Oswald. Wikipedia
thomas anthony dooley iii	american	none	F	Thomas Anthony Dooley III was an American physician who worked in Southeast Asia at the outset of American involvement in the Vietnam War. Wikipedia
an erotic werewolf in london	american	none	F	4.5/5 · Barnes & Noble An Erotic Werewolf in London is a 2008 American made for cable erotic film written and directed by William Hellfire. It is based on the 1981 horror feature An American Werewolf in London written and directed by John Landis. Wikipedia
the kook	american	none	F	Rating  4.0  (260)   · ₹800 for two people (approx.) Exclusive of applicable taxes and charges, if anyMenu (including prices) for The Kook may have changed since the last update. Zomato does not guarantee prices or the availability of menu items at The Kook.
phillip colella	american	none	F	Phillip Colella is an American applied mathematician and a member of the Applied Numerical Algorithms Group at the Lawrence Berkeley National Laboratory. He has also worked at Lawrence Livermore National Laboratory. Wikipedia
josh anderson (baseball)	american	none	F	Joshua Aaron Anderson is an American retired Major League Baseball outfielder. He played college baseball at Eastern Kentucky University and was drafted in the 4th round of the 2003 Major League Baseball Draft by the Houston Astros. In 2004, he... Wikipedia
jermaine mays	american	none	F	Jermaine Mays (born July 13, 1979) is a former professional American and Canadian football cornerback. He was signed as an undrafted free agent by the Minnesota Vikings in 2003. He played college football for the Minnesota Golden Gophers. College career · Professional career · First stint with Argonauts  CFL status: International NFL draft: 2003 / Undrafted
list of the spectacular spider-man episodes	american	none	F	8.1/10 · IMDb 8.8/10 · TV.com Peter Parker, a high school student, receives extraordinary powers after being bitten by a spider. He must now try to balance his personal life while trying to save the city.
emilie nussear	american	none	F	Emilie Nussear Connors is an American former competitive ice dancer. She had the most success with partner Brandon Forsyth, with whom she is the 2000 World Junior silver medalist. They were coached by Bob Young in Simsbury, Connecticut. Wikipedia
wally szczerbiak	american	none	F	Walter Robert Szczerbiak is a Spanish born American former basketball player and current color analyst for the New York Knicks on MSG Network. He played ten seasons for four teams in the National Basketball Association. Wikipedia
super president	american	none	F	6.2/10 · IMDb 4.9/10 · TV.com Super President is an American animated cartoon that aired Saturday mornings on NBC from September 16, 1967 to December 28, 1968. The series was produced by the DePatie-Freleng animation company. Wikipedia
duck dodgers (tv series)	american	none	F	7.8/10 · IMDb 8.6/10 · TV.com Duck Dodgers and his eager young cadet try to thwart the looming Martian invasion of the Earth.
marcus richardson (american football)	american	none	F	Marcus Glenroy Richardson (born 31 August 1977) is an English former professional footballer. ... the free encyclopedia. Jump to navigation Jump to search. For the American football player, see Marcus Richardson (American football). Career · Playing career · Coaching career
chris gissell	american	none	F	Christopher Odell Gissell is an American retired professional baseball player. A pitcher, he played in Major League Baseball, Nippon Professional Baseball, and the Chinese Professional Baseball League. Wikipedia
anwar al-awlaki	american	none	F	Anwar al-Awlaki was a Yemeni-American imam. U.S. government officials allege that, as well as being a senior recruiter and motivator, he was centrally involved in planning terrorist operations for the Islamist militant group al-Qaeda, but have not... Wikipedia
robert t. carey	american	none	F	Robert T. Carey was an American from Clinton, Wisconsin who served as a Whig member of the 1st Wisconsin Legislature as a member of the Wisconsin State Assembly from the district of Rock County consisting of the towns of Beloit, Clinton and... Wikipedia
monster trucks (film)	american	none	F	5.6/10 · IMDb 32% · Rotten Tomatoes 41% · Metacritic Tripp, a high school senior who works at a junkyard, discovers a creature that feeds on oil and is on the run from an oil company.
tom nevers, nantucket	american	none	F	Rating  4.0  (35) ...beautiful beach with easy access and rew other people there when I visited several times during July and August, the sea is quite choppy on this side of the ...
sony pictures family entertainment group	american	none	F	Sony Pictures Family Entertainment Group is an American and global company that was established in February 1999 by Sony Pictures Entertainment that ...
larry carpenter	american	none	F	Larry Carpenter is an American theatre and television director and producer. In the theatre, he has worked as an Artistic Director, Associate Artistic Director, a Managing Director and General Manager in both the New York and Regional arenas. Wikipedia
larry bird	american	none	F	Larry Joe Bird is an American former professional basketball player, former coach, and former executive who most recently served as President of Basketball Operations for the Indiana Pacers in the National Basketball Association. Wikipedia
ben 10: omniverse	american	none	F	5.8/10 · IMDb 5.4/10 · TV.com This entry in Cartoon Network's popular `Ben 10' franchise features the superhero exploring the quirky side of the alien underworld in a secret alien city. Although Ben's ready to work alone, Grandpa Max teams him with a new, by-the-book partner....
ellen stewart	american	none	F	Ellen Stewart was an American theatre director and producer and the founder of La MaMa Experimental Theatre Club. During the 1950s she worked as a fashion designer for Saks Fifth Avenue, Bergdorf Goodman, Lord & Taylor, and Henri Bendel. Wikipedia
fred kohler (wrestling promoter)	american	none	F	Frederick Koch (January 6, 1903 - August 24, 1969), known professionally as Fred Kohler, was an American professional wrestling promoter. The owner of Fred Kohler Enterprises, Kohler produced the popular DuMont Television Network program Wrestling From Marigold (1949-1955). Early life · Television and the NWA · Last days
streetrunner	american	none	F	“Whats Free” featuring Jay Z & Rick Ross (Produced By: STREETRUNNER & Tarik ... “I Believe” (Produced By: DJ Khaled, STREETRUNNER & Tarik Azzouz).
viper dart	american	none	F	Results 1 - 24 of 46 · Viper dart products are made for any type of dart lover, from amateurs to enthusiasts. Viper creates dart options in both steel and soft tipped ...
ralph angel	american	none	F	Nana-Kofi Siriboe (born March 2, 1994) is a Ghanaian American actor and model. He has starred as Ralph Angel Bordelon in the Oprah Winfrey Network drama series Queen Sugar, since 2016. Life and career · Filmography · Films · Television series  Born: Nana-Kofi Siriboe; March 2, 1994 (age 25); Los Angeles, California, U.S Years active: 2003–present Relatives: Kwame Boateng; Kwesi Boakye
bose corporation	american	none	F	Bose Corporation is a manufacturing company which predominantly sells audio equipment. The company was established by Amar Bose in 1964 and is based in Framingham, Massachusetts. Wikipedia
ralphie aversa	american	none	F	Ralphie Aversa is an American syndicated radio host and entertainment reporter. His forte is interviews – from topic experts to national newsmakers. Ralphie has spoken with everyone from Lady Gaga to Matt Damon. Wikipedia
musclemag international	american	none	F	MuscleMag International or Musclemag was a Canadian bodybuilding, fitness and men's magazine, considered one of the top magazines in its field. It was established in Canada in 1974 by Robert Kennedy, an immigrant to Canada and leading expert in... Wikipedia
skipjack shad	american	none	F	The skipjack shad is a North American, migratory, fresh- and brackish water fish species in the herring family Clupeidae. The name skipjack shad comes from the fact that it is commonly seen leaping out of the water while feeding. Wikipedia
stephen talkhouse	american	none	F	Nationally known acts as well as local heroes appear at an intimate live music club in an old house.
ethel hays	american	none	F	Ethel Hays was an American syndicated cartoonist specializing in flapper-themed comic strips in the 1920s and 1930s. She drew in Art Deco style. In the later part of her career, during the 1940s and 1950s, she became one of the country's most... Wikipedia
neil labute	american	none	F	Neil N. LaBute is an American playwright, film director, screenwriter, and actor. He is best-known for a play that he wrote and later adapted for film, In the Company of Men, which won awards from the Sundance Film Festival, the Independent Spirit... Wikipedia
the burial (metal band)	american	none	F	The Burial are an American, Christian technical death metal band. Members are from South Bend, Indiana, Benton Harbor, Michigan and Champaign, Illinois. The band started making music in 2005. Wikipedia
cascade investment	american	none	F	Cascade Investment, L.L.C. is an American holding and investment company headquartered in Kirkland, Washington, United States. It is controlled by Bill Gates, and managed by Michael Larson. More than half of Gates' fortune is held in assets... Wikipedia
james holmes (mass murderer)	american	none	F	James Eagan Holmes is an American mass murderer responsible for the 2012 Aurora, Colorado shooting in which he killed 12 people and injured 70 others at a Century 16 movie theater on July 20, 2012. He had no known criminal background before the... Wikipedia
laura bialis	american	none	F	Laura Bialis is an award-winning American-Israeli filmmaker best known for directing and producing the documentary films Rock in the Red Zone and Refusenik. Wikipedia
holiday land	american	none	F	Holidayland was a 9-acre grassy picnic ground located along the western edge of Disneyland, near the area that is now New Orleans Square. It is often referred to as the "lost" land of Disneyland. Wikipedia
douglas lafayette weart	american	none	F	Douglas Lafayette Weart was an American Major general and a two-time recipient of the Legion of Merit and one Distinguished Service Medal. He attended the Army War College from 1938 to 1939. Wikipedia
thelma dewitty	american	none	F	Thelma Dewitty was the first African American to teach in the Seattle Public Schools, Seattle, Washington, U.S.. She was also active in the NAACP, serving as Seattle branch president in the late 1950s. Wikipedia
the black cauldron (film)	american	none	F	6.4/10 · IMDb 55% · Rotten Tomatoes 59% · Metacritic Taran and his friends embark on an adventurous journey to find the black cauldron that has the power to create a giant army of unstoppable soldiers before the evil horned king gets there.
steve farhood	american	none	F	Steven "Steve" Farhood is an American boxing historian and analyst. Farhood was born in Brooklyn, New York, to Lebanese parents. Farhood served as editor-in-chief of The Ring and KO Magazine. He also served as First Vice President of the Boxing... Wikipedia
