mark garrow	american	none	"Mark Garrow was an American Catholic priest who served as Prior General of the Congregation of Marian Fathers. Garrow was ordained a priest on December 29, 1984. He later served as a novice master, a local superior, a general councilor and a... Wikipedia"
mark gayn	american	none	"Mark Gayn (né Mark Julius Ginsbourg; 21 April 1909–17 December 1981) was an American and Canadian journalist, who worked for The Toronto Star for 30 years."
mark kiger	american	none	"Mark Winston Kiger is an American retired professional baseball infielder. Kiger made his Major League Baseball debut in the 2006 postseason, and never played in an MLB regular season game. Wikipedia"
mark lamos	american	none	"Mark Lamos is an American theatre and opera director, producer and actor. Under his direction, Hartford Stage won the 1989 Tony Award for Outstanding Regional Theatre and he has been nominated for two other Tonys. He is now Artistic Director of... Wikipedia"
mark m. phillips	american	none	"Mark M. Phillips is an American astronomer who works on the observational studies of all classes of supernovae. He has worked on SN 1986G, SN 1987A, the Calán/Tololo Supernova Survey, the High-Z Supernova Search Team, and the Phillips... Wikipedia"
mark mitchell (american figure skater)	american	none	Mark Mitchell is an American retired competitive figure skater. He is a three-time medalist at the United States Figure Skating Championships and placed as high as fourth at the World Figure Skating Championships. He currently works as a coach and... Wikipedia
mark o.m. tso	american	none	"Mark OM Tso, is Professor of Ophthalmology and Pathology at the Wilmer Eye Institute, Johns Hopkins University School of Medicine, Baltimore, Maryland, US ..."
mark roman	american	none	"Mark Emery Roman is a former American football player safety who played in the National Football League for the Cincinnati Bengals, Green Bay Packers, and San Francisco 49ers. He played college football at Louisiana State University. Wikipedia"
mark schubert	american	none	"Mark Schubert is an American swim coach and was USA Swimming's National Team head coach from June 2006 until November 2010. He took a paid leave of absence from his role with USA Swimming in September 2010, and was later terminated from his... Wikipedia"
mark schulte	american	none	View the profiles of people named Mark Schulte. Join Facebook to connect with Mark Schulte and others you may know. Facebook gives people the power to...
mark smith (american racing driver)	american	none	"Mark Smith (born April 10, 1967, Portland, Oregon) is an American racing driver. Now retired, he competed in the CART IndyCar Series. Career · Racing record · Formula Super Vee · CART Indy Lights  Retired: 1994 Years active: 1993–1994"
mark staniszewski	american	none	"Mark Staniszewski; also known as Mark Stan and ""Judo-Mark"" is an American born martial artist who is considered one of the most experienced grapplers in America. He is the first athlete to win Pan American Championships in both Brazilian Jiu-Jitsu... Wikipedia"
mark teschner	american	none	Mark Teschner is an American casting director. Wikipedia
mark tetto	american	none	Mark Tetto is an American who lives and performs in South Korea as a television personality and businessman. He is currently a cast member in the variety show Non Summit and Where Is My Friend's Home. Wikipedia
mark thomas ketterson	american	none	"Mark Thomas Ketterson is an American performing arts critic and writer. He is the Chicago correspondent for Opera News magazine, and has also written for Playbill, the Chicago Tribune, and Chicago as well as Concertonet.com and Chicago on the... Wikipedia"
mark vichorek	american	none	Mark Vichorek is an American retired professional ice hockey player. He was selected by the Philadelphia Flyers in the 12th round of the 1982 NHL Entry Draft. Vichorek was drafted by the Philadelphia Flyers from the Sioux City Musketeers of the... Wikipedia
marlin cannon	american	none	Marlin Cannon is an American retired sprinter. Wikipedia
marmaduke (film)	american	none	"4.2/10 · IMDb 9% · Rotten Tomatoes 1.2/5 · Rate Your Music After moving to California with his owner, Marmaduke, a troublesome yet lovable Great Dane, makes new friends and falls in love with Jezebel, a female rough collie."
marquay mcdaniel	american	none	"Marquay McDaniel is a former professional Canadian football wide receiver who is currently an offensive assistant with the Montreal Alouettes of the Canadian Football League. McDaniel played 10 seasons in the CFL, six with the Calgary Stampeders... Wikipedia"
marques johnson	american	none	"Marques Kevin Johnson is an American retired professional basketball player. The small forward played in the National Basketball Association from 1977–1989, where he was a five-time All-Star. He spent the majority of his career with the Milwaukee... Wikipedia"
marsha p. johnson	american	none	"Marsha P. Johnson was an American gay liberation activist and self-identified drag queen. Known as an outspoken advocate for gay rights, Johnson was one of the prominent figures in the Stonewall uprising of 1969. Wikipedia"
marshal dutton	american	none	"Marshal Dutton is an American-born singer, songwriter and guitarist. Dutton is best known for currently being the lead singer of the band Hinder. He has also seen success as the part-time lead vocalist and full-time lead guitarist in his former... Wikipedia"
marshall armstrong	american	none	"16-Jun-2018 · Marshall Armstrong is new to school and definitely stands out from the crowd, with his pale skin ...Duration: 9:08 Posted: 16-Jun-2018"
marshall reed	american	none	"Marshall Jewel Reed was an American actor who appeared in over 200 films between 1943 and 1978. He was born in Englewood, Colorado. Wikipedia"
marshall sehorn	american	none	"Marshall Estus Sehorn was an American A&R man, songwriter, music publisher and entrepreneur who played an important role in the development of R&B and popular music in New Orleans between the 1950s and 1970s, particularly as the business partner... Wikipedia"
marsupilami (1993 tv series)	american	none	"6.2/10 · IMDb 6.7/10 · TV.com Marsupilami is an American animated television series that first appeared on television as a segment of the 1992 show Raw Toonage, and was then spun off into his own eponymous show on CBS for the 1993–94 season. Wikipedia"
marte alexander	american	none	Marte Alexander Martinelli is an American born Italian basketball player. Wikipedia
martha-bryan allen	american	none	Martha-Bryan Allen was an American 1920s stage actress. Wikipedia
martin a. ryerson	american	none	"Martin A. Ryerson was an American, lawyer, businessman, philanthropist and art collector. Heir to a considerable fortune, he was a lumber manufacturer and corporate director. He became the richest man in Chicago by the age of 36. Wikipedia"
martin magner	american	none	"Martin Magner was a German-American theatre, radio, and television director. Magner was born in Stettin, Germany; his father was a Lutheran director of a shipping line and his mother a Jewish concert pianist. Wikipedia"
martin shakar	american	none	"Martin Shakar is an American theatre, film and television actor. He was born in Detroit, Michigan to an Armenian/Assyrian family from Adiaman, Turkey and lives in Brooklyn, New York. A life member of The Actors Studio, Shakar has played in a... Wikipedia"
martin t3m	american	none	"The Martin T3M was an American torpedo bomber of the 1920s. A single-engined three-seat biplane, it became a standard torpedo bomber of the U.S. Navy, operating from both land bases and from aircraft carriers from 1926 to 1932. Wikipedia"
martin t4m	american	none	"The Martin T4M was an American torpedo bomber of the 1920s. A development by the Glenn L. Martin Company of their earlier Martin T3M, and, like it a single-engined biplane, the T4M served as the standard torpedo bomber aboard the aircraft carriers of the United States Navy through much of the 1930s. Development and design · Operational history · Variants · Specifications (T4M-1)  Developed from: Martin T3M First flight: 1927"
martin xb-51	american	none	The Martin XB-51 was an American trijet ground-attack aircraft. It was designed in 1945 and made its maiden flight in 1949. It was originally designed as a bomber for the United States Army Air Forces under specification V-8237-1 and was... Wikipedia
marty fletcher	american	none	"Martin P. ""Marty"" Fletcher is an American retired college basketball coach. Coaching for over twenty seasons from the early 1980s to the 2004, Fletcher led three different Division I schools while winning two conference regular season and... Wikipedia"
marty friedman (basketball)	american	none	"Max ""Marty"" Friedman (July 12, 1889 – January 1, 1986) was an American Hall of Fame pro basketball player and coach."
marty krulee	american	none	"Marty Krulee, is an American ""World Class"" Track and Field athlete, primarily known for running sprint races. While never achieving outstanding results, he is best known for an extended career in International competition. Wikipedia"
marv levy	american	none	"Marvin Daniel Levy is a former American and Canadian football coach, front office executive, and author. Wikipedia"
marvin march	american	none	Marvin March is an American set decorator. He has been nominated for five Academy Awards in the category Best Art Direction. Wikipedia
mary alice herbert	american	none	"Mary Alice ""Mal"" Hebert is an American retired schoolteacher and politician from Vermont who ran for Vice President as the candidate for the Socialist Party USA in 2004; and has run for many offices in her home state. Wikipedia"
mary ann wilson	american	none	"Mary Ann Wilson is an American nurse and TV fitness instructor. Wilson is also the founder and host of the award-winning exercise show Sit and Be Fit, which is broadcast on over 100 PBS television stations across the United States. Wikipedia"
mary bowser	american	none	"Mary Jane Richards Denman was a Union spy during the Civil War. She was an American former slave and worked in connection with Elizabeth ""Bet"" Van Lew. She is often referred to as Mary Bowser although there are no records of her using this name. Wikipedia"
mary campbell (figure skater)	american	none	"Mary Karen Campbell is an American former competitive ice dancer. With her skating partner, Johnny Johns, she became the 1971 North American bronze medalist, 1972 Nebelhorn Trophy champion, and 1973 U.S. national champion."
"mary curzon, baroness curzon of kedleston"	american	none	"Mary Victoria Curzon, Baroness Curzon of Kedleston, CI was a British peeress of American background who was Vicereine of India, as the wife of Lord Curzon of Kedleston, Viceroy of India. As Vicereine of India, she held the highest official title... Wikipedia"
mary doyle	american	none	View the profiles of people named Mary Doyle. Join Facebook to connect with Mary Doyle and others you may know. Facebook gives people the power to share.
mary eliza mahoney	american	none	"Mary Eliza Mahoney was the first African American to study and work as a professionally trained nurse in the United States, graduating in 1879. Mahoney was one of the first African Americans to graduate from a nursing school, and she prospered in... Wikipedia"
mary ellen wilson	american	none	"Mary Ellen Wilson or sometimes Mary Ellen McCormack was an American whose case of child abuse led to the creation of the New York Society for the Prevention of Cruelty to Children. At the age of eight, she was severely abused by her foster... Wikipedia"
mary frances early	american	none	Mary Frances Early was the first African-American to earn a degree from the University of Georgia. Wikipedia
mary francis hill coley	american	none	Mary Francis Hill Coley was an American lay midwife who is best known for being featured in a documentary film used to train midwives. Wikipedia
mary grace canfield	american	none	"Mary Grace Canfield was an American theatre, film and television actress. Wikipedia"
mary jo slater	american	none	"Mary Jo Slater is an American casting director and producer for film, television and theatre. She has over 100 movie credits to her name. Slater was born in Trenton, New Jersey, the daughter of Anna Mae and Leonard Joseph Lawton. Wikipedia"
mary killman	american	none	"Mary Killman is an American synchronized swimmer. After switching to synchronized swimming from race swimming, Killman was a member of the teams that won silver medals in the duet and team competitions at the 2011 Pan American Games in... Wikipedia"
mary mageau	american	none	"Mary Jane Mageau is an American born writer, harpsichordist and composer who lives and works in Australia. Wikipedia"
mary nimmo moran	american	none	"Mary Nimmo Moran was an American 19th-century landscape printmaker, specializing in etchings. She completed roughly 70 landscape etchings, which included scenes of England and Scotland, as well as Long Island, New Jersey, Florida and Pennsylvania.... Wikipedia"
mary pierce	american	none	"Mary Caroline Pierce is a retired tennis professional who represented France internationally in team competitions and the Olympics. She was born in Canada to an American father and a French mother, and holds citizenship of all three countries. Wikipedia"
mary price	american	none	Mary Wolfe Price (1909–1980) was an American who was accused of being a spy for the Soviet Union. Contents. 1 Early years; 2 Espionage career; 3 Political  ... Espionage career · Political activities and ...
mary surratt	american	none	"Mary Elizabeth Jenkins Surratt was an American boarding house owner who was convicted of taking part in the conspiracy to assassinate U.S. President Abraham Lincoln. Sentenced to death, she was hanged and became the first woman executed by the US... Wikipedia"
mary zimmerman	american	none	"Mary Zimmerman is an American theatre and opera director and playwright from Nebraska. She is an ensemble member of the Lookingglass Theatre Company, the Manilow Resident Director at the Goodman Theatre ... Wikipedia"
mas (restaurant)	american	none	"Rating  2.9  (5)   · ₹500 for two people (approx.) Exclusive of applicable taxes and charges, if any13-Nov-2018 · Ma's Kitchen Hyderabad; Ma's Kitchen, Banjara Hills; Get Menu, Reviews, Contact, Location, Phone Number, Maps and more for Ma's Kitchen ..."
mason rocca	american	none	"Richard Mason Rocca is an American born Italian retired professional basketball who played for the Italian National Basketball Team. Born in Evanston, Illinois, his father is of Italian descent. He stands 203 cm tall, weighs 98 kg, and he plays as... Wikipedia"
masque (band)	american	none	Masque is an American metal band. Wikipedia
matches ’n mates	american	none	"Matches 'n Mates was an American syndicated game show created and produced by Nick Nicholson and E. Roger Muir that aired from 1967-1968, and was taped at both WJW-TV in Cleveland, Ohio and WAGA-TV in Atlanta, Georgia. It was a Nicholson-Muir... Wikipedia"
mathematical correspondent	american	none	"The Mathematical Correspondent was the first American ""specialized scientific journal"" and the first American mathematics journal, established in 1804, under the editorial guidance of George Baron."
mathstar	american	none	"MathStar was an American, fabless semiconductor company based in Oregon. Founded in Minnesota in 1999, the company moved to the Portland metropolitan area where it remained until it completed a reverse merger with Sajan, Inc. in 2010. History · Collapse"
matrax	american	none	High-performance construction mats and temporary road systems designed for minimal impact to environmentally sensitive areas.Heavy Duty Temporary RoadsMatrax 4×4 LDTurf & Ground Protection MatsTimber Mats & Swamp MatsDURA-BASE® Advanced ...Silt Sock
matt doyle (tennis)	american	none	Matthew Doyle (born 13 January 1955) is a former American and later Irish professional tour tennis player. His best result was reaching the fourth round of the US Open in 1982. He was also a long-time Irish Davis Cup player. Tour overview · Davis Cup · Grand Prix career finals
matt granovetter	american	none	"Matthew ""Matt"" Granovetter is an American bridge player and writer. Granovetter is from Jersey City, New Jersey, and graduated from Hunter College. He subsequently moved to Netanya, Israel. After spending 1993 to 2005 in Israel, his wife Pamela... Wikipedia"
matt hume	american	none	"Matt Hume is an American mixed martial artist. He is the founder and head trainer at AMC Pankration in Kirkland, WA, home to former UFC flyweight champion Demetrious Johnson and former ONE bantamweight champion Bibiano Fernandes. Wikipedia"
matt king (american football)	american	none	"Matt King is a former professional American, Canadian, and Arena Football linebacker. He was signed as an un-drafted rookie free agent by the New York Jets in 2007. He later signed with the NFL's Pittsburgh Steelers. Wikipedia"
matt leisy	american	none	"Matthew Rhys ""Matt"" Leisy is a British-American theatre, television, and film actor. Wikipedia"
matt luzunaris	american	none	Matt Luzunaris is an American retired soccer player. During the 2000s and 2010s he played for clubs in Austria and the United States. Wikipedia
matt mcilvane	american	none	"Eliteprospects.com hockey player profile of Matt McIlvane, 1985-11-02 Naperville , IL, USA USA. Most recently in the ECHL with Cincinnati Cyclones. Complete ..."
matt mckenna	american	none	"View Matt McKenna's profile on LinkedIn, the world's largest professional community. Matt has 14 jobs listed on their profile. See the complete profile on ..."
matt mckeon	american	none	"Matthew (Matt) John McKeon (born September 24, 1974) is an American retired soccer midfielder who played seven seasons in Major League Soccer. Youth · Professional"
matt mcmurry	american	none	"Matthew Merrill McMurry is an American racing driver from Phoenix, Arizona, U.S. In 2014 he became the first junior development driver for Dyson Racing and a few months later at the age of 16 years and 202 days old became the youngest driver to... Wikipedia"
matt morgan	american	none	"Matthew Thomas Morgan is an American actor, politician, former basketball player and retired professional wrestler. He is currently mayor of the city of Longwood, Florida. He is best known for his time in Total Nonstop Action Wrestling, where he... Wikipedia"
matt rinard	american	none	"Matt Rinard is an American born artist living in New Orleans, Louisiana. Born in Meridian, Mississippi on October 24, 1964 he is the son of an Admiral in the United States Navy. By the time he was 16 he had moved to six different states. He... Wikipedia"
matt starr	american	none	"Matt Starr is an American-born drummer, singer, songwriter, and producer. He is currently touring with Mr. Big, filling for drummer Pat Torpey on the band's ""Defying Gravity"" World Tour. Starr performed on the 2017 release, which was produced by... Wikipedia"
matt towery	american	none	"Matthew Allen ""Matt"" Towery, now semi-retired, is a prominent American political analyst and pollster, television commentator, nationally syndicated columnist, author, publisher, and attorney. Wikipedia"
matt urban	american	none	Matt Louis Urban was a United States Army lieutenant colonel and one of the most decorated American soldiers of World War II. Urban performed valiantly in combat on many occasions despite being wounded in action several times. Wikipedia
matthew abelson	american	none	"Matthew Abelson is an American hammered dulcimer player. Originally from Princeton, New Jersey, he lives in Cleveland Heights, Ohio. Abelson performs in a variety of styles from classic Celtic tunes to Folk-Rock. Wikipedia"
matthew bullock	american	none	"Matthew Peter Dominic Bullock is a former banker and chief executive. Since 2014, he has been Master of St Edmund's College, Cambridge. Wikipedia"
matthew murray (writer)	american	none	"Matt Murray was born in 1978 in the USA as Matthew James Thomas Murray. He is a producer and writer, known for Saturday Night Live (1975), Parks and ..."
matthew pratt	american	none	The overall theme of the lab is understanding the molecular consequences of posttranslational modifications (PTMs) including glycosylation and ubiquitination.
matthew underwood	american	none	Follow Matthew Underwood (@mattunderwood) to never miss photos and videos they post.
matthew uy	american	none	Matthew Christopher Celano Uy is an American born Filipino footballer who last played for Filipino side Team Socceroo in the United Football League. He has also been capped by the Philippines national team. Wikipedia
matty's funday funnies	american	none	"7.4/10 · IMDb 4.7/10 · TV.com Matty's Funday Funnies is an American animated cartoon compilation television series. The original Matty's Funday Funnies was broadcast from 1959 to 1961 by American Broadcasting Company, scheduled ... Wikipedia"
maupin carbon dragon	american	none	"The Maupin Carbon Dragon is an American, high-wing, single-seat, glider that was designed by Jim Maupin and made available as plans for amateur construction. Plans are no longer available. Wikipedia"
maurice blocker	american	none	"Maurice ""The Thin Man"" Blocker is an American retired professional welterweight boxer who held the WBC, IBF and Lineal Welterweight Championships. Wikipedia"
maurice clemmons	american	none	"Maurice Clemmons was the shooter in the November 29, 2009 murder of four police officers in Parkland, Washington. After evading police for two days following the shooting, Clemmons was shot and killed by a police officer in Seattle. Wikipedia"
maurice moscovitch	american	none	Maurice Moscovich was a Russian Jewish theatre actor who appeared in films such as The Great Dictator. Wikipedia
maverick ahanmisi	american	none	Mauerick Frankera Ahanmisi is an American-born Filipino-Nigerian professional basketball player for the Alaska Aces of the Philippine Basketball Association. Wikipedia
max & ruby	american	none	Order Online And Collect at a Store Of Your Choice For Free. Learn more. Return to Store. Return to your nearest Store. Download our Apps · Store Locator.WomenMenGirlsBoysMax Kids FestivalTops
max hopper	american	none	"Max D. Hopper was an American IT manager, who served as the CIO of Bank of America, the SVP of American Airlines and the chairman of the Sabre group. In 1992 Computerworld named him among the top 25 greatest contributors to the field of... Wikipedia"
max kellerman	american	none	"Max Kellerman is an American sports television personality and boxing commentator. He is currently a co-host of ESPN talk show First Take alongside Stephen A. Smith and Molly Qerim and a co-host of the sports radio talk show Max & Marcellus, with... Wikipedia"
max mccalman	american	none	"Max McCalman is an American, world-renowned cheese expert. He is an award-winning author, was the first Maître Fromager in a North American restaurant, spearheaded the creation of the Artisanal Bistro and Artisanal Premium Cheese Center, and is an... Wikipedia"
max michelson	american	none	"Max Michelson (1880–1953) was an American, imagist poet closely associated with Harriet Monroe and Poetry magazine."
max otto koischwitz	american	none	Max Oscar Otto Koischwitz was a naturalized American of German origin who directed and broadcast Nazi propaganda against the United States during World War II. Wikipedia
max reinhardt	american	none	"Max Reinhardt was an Austrian-born theatre and film director, intendant, and theatrical producer. With his innovative stage productions, he is regarded as one of the most prominent directors of German-language theatre in the early 20th century. Wikipedia"
maxie's world	american	none	6.3/10 · IMDb 5.5/10 · TV.com Maxie's World is an American animated children's television program produced by DIC Animation City. Distributed by Claster Television and Saban International and originally aired in first-run syndication ... Wikipedia
maxim integrated	american	none	"Maxim Integrated develops innovative analog ICs for the automotive, industrial, healthcare, mobile consumer, and cloud data center markets.CareersProductsContact UsMaxim Profile"
maxjet airways	american	none	"MAXjet Airways was an American, transatlantic, all-business class airline that operated between 2003 and 2007. Its headquarters were located on the grounds of Washington-Dulles International Airport, and in the Dulles area of Loudoun County,... Wikipedia"
may pang	american	none	"May Fung Yee Pang is an American, best known as a girlfriend of John Lennon. She had previously worked for Lennon and his wife Yoko Ono as a personal assistant and production coordinator. Wikipedia"
may song vang	american	none	"May Song Vang was an American Hmong community leader and activist. She was the widow of General Vang Pao, a former member of the Royal Lao Army and prominent Hmong American leader, who died in 2011. Wikipedia"
maya and marty in manhattan	american	none	"6.5/10 · IMDb 5.3/10 · TV.com 38% · Rotten Tomatoes When ""Saturday Night Live"" creator Lorne Michaels first matched Maya Rudolph and Martin Short together during the late-night sketch show's 40th anniversary episode, the seed was planted for weekly variety program ""Maya & Marty"" -- which he..."
maya banks	american	none	"Maya Banks is an American bestselling author of erotic romance, romantic suspense, contemporary romance, and Scottish historical romance novels. Wikipedia"
mccabe & mrs. miller	american	none	Andrew George McCabe is an American attorney who served as the Deputy Director of the Federal Bureau of Investigation from February 2016 to January 2018. McCabe joined the FBI as a special agent in 1996 and served with the bureau's SWAT team. Wikipedia
mcclure's	american	none	"Producer of made-in-Detroit pickles, chips, bloody mary mix, and much more.PicklesRetailersCultureThe Goods"
mcfadden & whitehead	american	none	"James Henry McFadden is a former Scottish football coach and former player who played as a striker. McFadden started his playing career with Motherwell, where he came to prominence in the 2002–03 season by scoring 19 goals and winning the Scottish... Wikipedia"
mcneil consumer healthcare	american	none	McNeil Consumer Healthcare is an American medicals products company belonging to the Johnson & Johnson healthcare products group. It primarily sells fast-moving consumer goods such as over-the-counter drugs. Wikipedia
mean creek	american	none	"7.2/10 · IMDb 89% · Rotten Tomatoes 74% · Metacritic Quiet adolescent Sam (Rory Culkin) has been bullied by George (Josh Peck), a fellow student who has trouble fitting in with other teens. When Rocky (Trevor Morgan), Sam's elder brother, finds out Sam is being picked on, he enlists his buddies to..."
meatballs & spaghetti	american	none	Rating  4.6  (25)   · 30 mins  · Calories: 30004-Oct-2018 · This Easy Meatball Recipe is the perfect staple for any kitchen!  ... This meatball recipe adds both Italian Seasoning and a bit of parmesan cheese creating an Italian meatball flavor.  ... In this meatball recipe Parmesan Cheese and Italian breadcrumbs add extra seasoning and flavor. Purpose Turkey Meatballs · Juicy Lucy Meatballs · Sweet and Sour Meatballs
media for development international	american	none	Media for Development International Tanzania (MFDI-TZ) seeks to promote development through socially conscious programming in Tanzania and Africa at large.About MFDI USASwahiliwoodTanzaniaFilm & Video
medusa: dare to be truthful	american	none	"7.7/10 · IMDb Medusa: Dare to Be Truthful is an American 1991 mockumentary film starring comedian Julie Brown as the title character, with Kathy Griffin and Donal Logue in supporting roles. Comedians Tom Kenny and Bobcat Goldthwait and game show host Wink... Wikipedia"
meeran trombley	american	none	Meeran Trombley is an American retired competitive pair skater who has also competed for Canada. Wikipedia
mega man (tv series)	american	none	"6.6/10 · IMDb 8/10 · TV.com Mega Man is a Japanese-American animated television series multi-produced by Capcom Productions, Ruby-Spears Productions, Ashi Productions, and Ocean Productions and is based on the game series of the same name. Wikipedia"
megadeth	american	none	"Megadeth is an American heavy metal band from Los Angeles, California. Guitarist Dave Mustaine and bassist David Ellefson formed the band in 1983 shortly after Mustaine's dismissal from Metallica. Wikipedia"
megamind	american	none	"7.2/10 · IMDb 72% · Rotten Tomatoes 63% · Metacritic A supervillain named Megamind defeats and kills his enemy. Out of boredom he creates a superhero who becomes evil, forcing Megamind to turn into a hero."
megan baltzell	american	none	"Megan Baltzell is an American, former collegiate All-American, left-handed hitting softball catcher originally from Stafford, Virginia. She played her college career at Longwood Lancers from 2012–2015 and set various school records. Wikipedia"
megan guarnier	american	none	"Megan Guarnier is an American racing cyclist, who currently rides for UCI Women's Team Tibco–Silicon Valley Bank. Wikipedia"
megan hollingshead	american	none	"Megan T.D. Hollingshead, also known as Karen Thompson or Kelli Kassidi, is an American voice actress, best known for her roles as Nurse Joy in Pokémon, Mai Valentine in Yu-Gi-Oh!, Shizune in Naruto, Caster in Fate/stay night, Rangiku Matsumoto in... Wikipedia"
megas xlr	american	none	"8.3/10 · IMDb 8.7/10 · TV.com Two slackers come across a giant robot from the future and use the robot for their shenanigans; howerver, a race of aliens is in pursuit of the robot for its own ends."
mehul shah	american	none	"Rating  4.8  (1,722)   · INRDr Mehul Shah is a top Pediatric Nephrologist in Hyderabad at Apollo Hospitals . Book appointment online with Dr Mehul Shah at Ask Apollo."
meir minsky	american	none	"Meir Minsky is an American, Israeli, and Belgian conductor. A frequent guest among leading orchestras he has performed with more than one hundred different orchestras worldwide, including the Munich ... Wikipedia"
meiyin wang	american	none	"Meiyin Wang is an American theatre director, playwright and producer. She was the Festival Director of the Without Walls Festival at La Jolla Playhouse in San Diego and the Co-Director of the Public Theater’s Under the Radar Festival and Symposium... Wikipedia"
mel marquette	american	none	"Melvon Marquette – 22 September 1961 in Springfield, Massachusetts was an American racing driver. He was also an early aviator. Wikipedia"
mel shapiro	american	none	"Mel Shapiro is an American theatre director and writer, college professor, and author. Trained at Carnegie-Mellon University, Shapiro began his professional directing career at the Pittsburgh Playhouse and then as resident director at Arena Stage... Wikipedia"
melinda jacobs grodnick	american	none	"Melinda Jacobs (born August 2, 1967) is an American born entertainment reporter, currently providing content to Secrets of the City and [1]. Over the span of her ..."
memo gidley	american	none	"José Guillermo ""Memo"" Gidley is a Mexican-American racing driver, of German and Canadian ancestry, born in La Paz, Baja California Sur, Mexico in September 29, 1970. He holds dual citizenship - American and Mexican. Wikipedia"
men in black 3	american	none	"6.8/10 · IMDb 68% · Rotten Tomatoes 58% · Metacritic After a dangerous alien criminal escapes a fully secure prison, it is up to Agent J to bring him back. He goes back in time and finds a younger Agent K to help him in his quest."
men in black: the series	american	none	"6.8/10 · IMDb 8.3/10 · TV.com Agents J and K return to protect the citizens of Earth from the ""scum of the universe"" in this animated adaptation of the alien-fighting hit movie ""Men in Black,"" which itself is an adaptation of the comic book series ""The Men in Black."" Many..."
merciless death	american	none	"10-Mar-2005 · Originally founded by Dan Holder and Andy Torres in March, 2003. The first lineup of Merciless Death consisted of Andy Torres on vocals and ..."
mercury-redstone launch vehicle	american	none	"The Mercury-Redstone Launch Vehicle, designed for NASA's Project Mercury, was the first American crewed space booster. It was used for six sub-orbital Mercury flights from 1960–61; culminating with the launch of the first, and 11 weeks later, the... Wikipedia"
mercy home for boys and girls	american	none	Mercy Home for Boys & Girls has broken the cycle of neglect and abuse for over 30000 kids since 1887. Mercy Home for Boys & Girls saves young lives by ...About Mercy HomeWork With UsOur HomesIs Mercy Home a Scam?Ways to GiveContact Us
merideth boswell	american	none	"Merideth Boswell born in Little Rock, Arkansas is an American set decorator. She was nominated for two Academy Awards in the category Best Art Direction. Wikipedia"
merrie melodies	american	none	"Merrie Melodies is an American animated series of comedy short films produced by Warner Bros. from 1931 to 1969, during the golden age of American animation. As with its sister series, Looney Tunes, it featured cartoon characters such as Bugs... Wikipedia"
mersim beskovic	american	none	Mersim Beskovic is an American retired professional soccer player. Wikipedia
mervyn fernandez	american	none	"Mervyn ""Swervin' Mervyn"" Fernandez is a former professional American and Canadian football player who played wide receiver with the NFL Los Angeles-Oakland Raiders and the Canadian Football League BC Lions. Fernandez was a two-time CFL All-Star... Wikipedia"
mesac damas	american	none	"Mesac Damas is an American man convicted of the murder of his wife and five children at their home in Collier County, Florida in 2009. Wikipedia"
metal masters tour	american	none	"The Metal Masters Tour was a short 2008 American and Canadian concert tour featuring Judas Priest, Motörhead, Heaven & Hell, and Testament.  End date: August 31, 2008 Start date: August 6, 2008 No. of shows: 17"
metalocalypse	american	none	"8.2/10 · IMDb 8.6/10 · TV.com Part-American, part-Scandinavian death-metal band Dethklok has a lingering effect on its fans, who take the words seriously and do anything Dethklok lyrics say. The government fears the band's influence and sets out to destroy it by covert means;..."
metástasis	american	none	"2.6/10 · IMDb Metástasis is an American, Spanish-language version of the U.S. crime drama Breaking Bad. It follows all five seasons of Breaking Bad, with very few exceptions and little additions not seen in the original version. A few minor scenes were shot... Wikipedia"
metro vocal group	american	none	Metro Vocal Group is an American a cappella group based in Hong Kong. Metro’s repertoire is a mix of traditional music fused with rock and pop as well as covers of popular songs worldwide. Wikipedia
mf cardamone	american	none	Mixed media botanical works by artist MF Cardamone.
miami accent	american	none	"The Miami accent is an evolving American English accent or sociolect spoken in South Florida, particularly in Miami-Dade county, originating from central Miami. The Miami accent is most prevalent in American-born Hispanic youth who live in the Greater Miami area. Origin · Phonology · Lexical characteristics"
micah sloat	american	none	"Micah Sloat is an American theatre actor and musician, largely known for his leading role as Micah in the 2007 hit horror film, Paranormal Activity. He appeared in the horror sequel in 2010, Paranormal Activity 2 and a cameo in the spin-off film,... Wikipedia"
michael andretti	american	none	"Michael Mario Andretti is an American former auto racing driver and current team owner. Statistically one of the most successful drivers in the history of American open-wheel car racing, Andretti won ... Wikipedia"
michael carter (cyclist)	american	none	Michael Carter (born 3 March 1963 in Denver) is an American racing cyclist. He still races as an amateur. He participated in the 1991 Tour de France.
michael cassara	american	none	Michael Cassara Amsterdam is incredible. Folks warned me that I might lust after what I'd see in one of the city's famous windows a… twitter.com/i/web/status/1 ...ContactCasting
michael crichton	american	none	"John Michael Crichton was an American author, screenwriter, and film director and producer best known for his work in the science fiction, thriller, and medical fiction genres. His books have sold over 200 million copies worldwide, and over a... Wikipedia"
michael curry	american	none	"Michael Bruce Curry is an American bishop. He is the 27th and current presiding bishop and primate of The Episcopal Church. Elected in 2015, he is the first African American to serve as presiding bishop in The Episcopal Church. He was previously... Wikipedia"
michael curtis reynolds	american	none	Michael Curtis Reynolds is an American who was convicted of terrorism-related crimes after a series of December 2005 online discussions with a US judge posing as a militant. Wikipedia
michael dolan	american	none	"Michael Dolan is an American theatre and film actor, director and educator. Wikipedia"
