giant lock	lock	hypernym
software	mydlp	instance
3wplayer	malware	hypernym
cryptolocker	trojan	hypernym
graph-based access control	way	hypernym
email	myhandle	instance
merkle hellman knapsack cryptosystem	cryptosystems	concept
wireless network interface controller	controller	hypernym
security bag	bag	hypernym
b1 free archiver	archiver	concept
software	mynotex	instance
eudora (email client)	client	concept
firebird (database server)	system	concept
shareware	nagware	instance
microframework	term	hypernym
hacker	nahshon even-chaim	instance
cryptocurrency	namecoin	hyponym
daon, inc.	biometrics	concept
denial	nanking massacre denial	instance
news.admin.net-abuse.email	newsgroup	hypernym
activex	framework	hypernym
secure socket tunneling protocol	form	hypernym
compiler	nanoc	instance
server	nanohttpd	hyponym
database	napp (database)	instance
authenticated encryption	mode	hypernym
appliance	nas200	instance
check point ipso	system	hypernym
software	nas4free	instance
encrypted function	attempt	hypernym
personal firewall	application	hypernym
methodology	nat traversal	instance
virus	natas (computer virus)	instance
protection	national anti-vivisection alliance	instance
security	national cyber coordination centre	hyponym
asset	crypto asset	hyponym
corps	national emergency technology guard	hyponym
organization	national internet registry	hyponym
doppelganger domain	domain	hypernym
payment card industry data security standard	security	hypernym
comodo icedragon	browser	concept
xbox one system software	system	concept
system	national operational intelligence watch officer's network	instance
rzip	software	concept
database	national register information system	hyponym
document	national security strategy (united states)	instance
security breach notification laws	laws	hypernym
system	nationwide wireless priority service	instance
software	natron (software)	instance
software	navashield	instance
parallel coordinates	way	hypernym
software	navashield	instance
ricochet (software)	source	concept
server	naviserver	instance
flitto	platform	concept
sahara net	information	concept
server	navisoft	instance
spearfishing	method	hypernym
direct kernel object manipulation	technique	hypernym
server	ncftpd	hyponym
heartbleed	bug	concept
server	ncsa httpd	instance
anti-spam research group	group	hypernym
cloudhq	provider	concept
tarpit (networking)	service	concept
hacker	ne0h	instance
self-xss	attack	hypernym
danielle citron	professor	concept
server	neatx	instance
filezilla	software	concept
internet storm center	program	hypernym
pin (computer program)	platform	hypernym
supercomputer	nebulae (computer)	instance
gsm	nec n343i	instance
two-square cipher	technique	hypernym
supercomputer	nec sx-6	instance
supercomputer	nec sx-8	instance
trustid	portland	concept
supercomputer	nec sx-9	instance
supercomputer	nec sx-ace	instance
cryptographic nonce	number	hypernym
authentication protocol	protocol	hypernym
organization	nectec	instance
cryptocurrency	nem (cryptocurrency)	instance
smartphone	neo freerunner	instance
ieee 1394	interface	hypernym
internet censorship in china	due	concept
password	word	hypernym
hacker	neo robin hood	instance
gpac project on advanced content	implementation	hypernym
emulator	neocd	instance
openbsd	computer	hypernym
defense data network	effort	hypernym
scanner	nessus (software)	instance
wireless mesh network	network	hypernym
holistic information security practitioner	course	hypernym
gesture recognition	topic	hypernym
software	nest (software)	instance
emulator	nester (emulator)	instance
emulator	nesticle	instance
wireless security	prevention	hypernym
libelle (cipher)	system	concept
emulator	nestopia	hyponym
peter l. levin	entrepreneur	concept
firewall	netdefender	hyponym
simple key-management for internet protocol	protocol	hypernym
spywarequake	program	hypernym
void safety	guarantee	hypernym
payment terminal	device	hypernym
packet injection	term	hypernym
digidoc	family	concept
google app runtime for chrome	layer	hypernym
firewall	netdefender	hyponym
software	netminer	instance
right to internet access	view	hypernym
policy appliances	control	hypernym
charlie miller (security researcher)	researcher	concept
software	netminer	instance
server	netscape enterprise server	instance
data security council of india	body	hypernym
email	netscape mail & newsgroups	instance
software	netsupport manager	instance
leap (computer worm)	worm	hypernym
digital invoice customs exchange (dice)	idea	hypernym
microsoft security development lifecycle	process	hypernym
internet information services	server	hypernym
methodology	network address translation	hyponym
system	network automaton	hyponym
shell script	program	hypernym
springboard	application	hypernym
compiler	network definition language	hyponym
andrew stroup	engineer	hypernym
system	network direct attached storage	hyponym
list of telecommunications encryption terms	list	hypernym
system	network information system	hyponym
cyber terror response center	section	hypernym
xmlhttprequest	api	hypernym
access control	restriction	hypernym
information	network management	hyponym
grill (cryptology)	method	concept
software	network management application	hyponym
web2py	framework	hypernym
oliver strachey	cryptographer	concept
software	network management application	hyponym
document	network security policy	hyponym
nimbus data	software	concept
server	network-attached storage	hyponym
graugon antivirus	software	concept
information rights management	subset	hypernym
data	network-neutral data center	hyponym
cryptocurrency	neucoin	instance
hp application security center	set	hypernym
software	neural engineering object	instance
splunk	corporation	concept
xml	neuroml	instance
key generation	process	hypernym
software	neutral build	instance
andrew file system	system	hypernym
cipher	new data seal	hyponym
appliance	new internet computer	hyponym
ravmone.exe	trojan	concept
syncback	software	hypernym
bulubebek	worm	concept
information	new jersey cybersecurity and communications integration cell	instance
bank verification number	system	hypernym
policy	new security concept	instance
cipher	newdes	instance
workstation	next risc workstation	instance
smartphone	nextbit robin	instance
wank (computer worm)	worm	hypernym
penetration test	attack	hypernym
anonymous remailer	server	hypernym
explorezip	worm	hypernym
count zero	novel	hypernym
appropriate technology	movement	hypernym
smartphone	nexus 4	instance
blockdos	mississauga	concept
smartphone	nexus 5	instance
smartphone	nexus 5x	instance
smartphone	nexus 6p	instance
running key cipher	cipher	hypernym
smartphone	nexus one	instance
smartphone	nexus s	instance
user review	review	hypernym
claimid	website	hypernym
server	nginx	instance
open source tripwire	security	hypernym
xait	company	concept
aruba networks	vendor	concept
system	nhk twinscam	instance
soft biometrics	behavioural	concept
software	nhs pathways	instance
email	nhs.net	instance
proxy arp	technique	hypernym
server	nhttpd	hyponym
hacker	nicolas jacobsen	instance
hacker	nik cubrilovic	instance
hacker	nikhil thakur	instance
scanner	nikto web scanner	instance
init 1984	virus	concept
server	nimble streamer	instance
cipher	nimbus (cipher)	instance
software	nimbus data	instance
smartphone	ninetology pearl mini	instance
smartphone	ninetology u9x1	instance
smartphone	ninetology u9z1	instance
botnet	nitol botnet	instance
usb	nitrokey	instance
graph edit distance	measure	hypernym
tal rabin	scientist	concept
gnu privacy guard	replacement	hypernym
iframe virus	variants	concept
passphrase	sequence	hypernym
sql server reporting services	system	concept
santrex	web	concept
internet spyware prevention act	act	hypernym
scanner	nmap	instance
list of router and firewall distributions	list	hypernym
transmission control protocol	protocol	hypernym
private disk	application	hypernym
cyber-duck	agency	hypernym
software	nodezilla	instance
opswat	company	concept
software	noeclone	instance
dynamorio	bsd	concept
zone-h	archive	concept
substitution cipher	method	hypernym
software	noiseware	instance
mobile device	device	hypernym
gsm	nokia 3220	instance
smartphone	nokia 3230	instance
prism (surveillance program)	program	hypernym
mcrypt	replacement	concept
e-card	media	hypernym
multibook	laptop	concept
smartphone	nokia 3250	instance
open financial exchange	format	hypernym
smartphone	nokia 500	instance
physical security interoperability alliance	consortium	hypernym
smartphone	nokia 5230	instance
elm information security	company	concept
fibre channel	technology	hypernym
smartphone	nokia 5233	instance
internet censorship in france	censorship	concept
smartphone	nokia 5250	instance
virusheat	program	concept
smartphone	nokia 5320 xpressmusic	instance
welchia	worm	concept
management system	framework	hypernym
interactive voice response	technology	hypernym
smartphone	nokia 5500 sport	instance
bothunter	utility	hypernym
saml 1.1	xml	hypernym
smartphone	nokia 5530 xpressmusic	instance
smartphone	nokia 5700 xpressmusic	instance
cloudkit	x	hypernym
master of science in cyber security	degree	hypernym
smartphone	nokia 5730 xpressmusic	instance
smartphone	nokia 5800 xpressmusic	instance
operations and analysis center under the president of the republic of belarus	agency	hypernym
block cipher mode of operation	algorithm	hypernym
smartphone	nokia 603	instance
smartphone	nokia 6110 navigator	instance
smartphone	nokia 6120 classic	instance
smartphone	nokia 6122 classic	instance
biometric passport	paper	hypernym
threema	application	concept
gadgettrak	company	concept
home server	server	hypernym
smartphone	nokia 6210 navigator	instance
jonathan mayer	scientist	concept
zero-configuration networking	set	hypernym
smartphone	nokia 6220 classic	instance
fingerprint	impression	hypernym
list of http header fields	components	hypernym
smartphone	nokia 6290	instance
smartphone	nokia 6600	instance
smartphone	nokia 6620	instance
smartphone	nokia 6630	instance
identity interrogation	method	hypernym
chaocipher	method	concept
smartphone	nokia 6650 fold	instance
data erasure	method	hypernym
snare (software)	collection	concept
smartphone	nokia 6670	instance
smartphone	nokia 6680	instance
horizon zero dawn	game	hypernym
kobo aura hd	device	concept
php-fusion	system	hypernym
smartphone	nokia 6710 navigator	instance
wire transfer	method	hypernym
smartphone	nokia 700	instance
smartphone	nokia 701	instance
malware bell	program	hypernym
honeytoken	honeypots	hypernym
smartphone	nokia 7650	instance
ian bryant (academic)	academic	concept
appliance	nokia 770 internet tablet	instance
system architecture evolution	architecture	hypernym
smartphone	nokia 7710	instance
code (cryptography)	method	hypernym
smartphone	nokia 808 pureview	instance
smartphone	nokia 9210 communicator	instance
smartphone	nokia 9300	instance
yak (cryptography)	protocol	concept
smartphone	nokia 9500 communicator	instance
secure communications interoperability protocol	standard	hypernym
parasitic computing	technique	hypernym
ccmp	protocol	hypernym
smartphone	nokia asha 500	instance
smartphone	nokia asha 501	instance
click fraud	fraud	hypernym
open threat exchange	world	hypernym
suse enterprise storage	solution	hypernym
android marshmallow	version	hypernym
internet crimes against children	task force	hypernym
list of techno-thriller novels	list	hypernym
ring modulation	function	hypernym
link 1	computer	hypernym
obfuscation (software)	act	hypernym
smartphone	nokia c5-03	instance
predictable serial number attack	form	hypernym
storage security	area	hypernym
piggybacking (internet access)	practice	hypernym
list of cryptographic file systems	list	hypernym
smartphone	nokia c6-00	instance
private investigator	person	hypernym
ios 9	release	concept
smartphone	nokia c6-01	instance
hp integrity virtual machines	software	concept
proxy mobile ipv6	protocol	hypernym
smartphone	nokia c7-00	instance
smartphone	nokia e50	instance
microsoft exchange hosted services	email	concept
database	dna database	hyponym
smartphone	nokia e5-00	instance
mevade botnet	botnet	concept
smartphone	nokia e51	instance
smartphone	nokia e6	instance
smartphone	nokia e60	instance
smartphone	nokia e61	instance
penzu	website	concept
fbi cyber division	bureau	concept
forcepoint	company	concept
smartphone	nokia e63	instance
sendthisfile	service	hypernym
api testing	testing	hypernym
smartphone	nokia e65	instance
cryptocurrency	dash (cryptocurrency)	hyponym
logjam (computer security)	vulnerability	hypernym
recaptcha	system	hypernym
virtual places chat	software	hypernym
smartphone	nokia e66	instance
smartphone	nokia e7-00	instance
government security classifications policy	system	hypernym
smartphone	nokia e71	instance
2x software	company	concept
smartphone	nokia e72	instance
double-cross system	operation	hypernym
sqlnet.ora	file	concept
smartphone	nokia e75	instance
information security operations center	facility	hypernym
firewall (computing)	system	hypernym
offensive security certified professional	certification	hypernym
smartphone	nokia e90 communicator	instance
empress embedded database	database	hypernym
financial cryptography	use	hypernym
sms	nokia life	instance
social security organization	organization	hypernym
zotob	worm	concept
timeline of quantum computing	timeline	hypernym
smartphone	nokia lumia 1020	instance
smartphone	nokia lumia 1320	instance
smartphone	nokia lumia 1520	instance
smartphone	nokia lumia 505	instance
smartphone	nokia lumia 510	instance
communications and information technology commission (saudi arabia)	authority	hypernym
spectr-h64	cipher	hypernym
imsai 8080	microcomputer	concept
smartphone	nokia lumia 520	instance
selected areas in cryptography	conference	hypernym
smartphone	nokia lumia 530	instance
smartphone	nokia lumia 610	instance
polyhedra dbms	family	concept
password manager	application	hypernym
smartphone	nokia lumia 620	instance
dial-up internet access	form	hypernym
openoffice.org	suite	concept
slowloris (computer security)	denial	concept
usenet newsgroup	repository	hypernym
smartphone	nokia lumia 630	instance
israeli intelligence corps	defense	concept
smartphone	nokia lumia 710	instance
secure coding	practice	hypernym
smartphone	nokia lumia 735	instance
smartphone	nokia lumia 800	instance
smartphone	nokia lumia 810	instance
turla (malware)	package	concept
smartphone	nokia lumia 820	instance
smartphone	nokia lumia 822	instance
smartphone	nokia lumia 830	instance
cyber storm ii	exercise	hypernym
splint (programming tool)	tool	concept
smartphone	nokia lumia 900	instance
bug bounty program	deal	hypernym
veritas file system	system	concept
bandwidth throttling	slowing	hypernym
smartphone	nokia lumia 920	instance
connected data objects	implementation	hypernym
cryptomeria cipher	cipher	concept
smartphone	nokia lumia 925	instance
smartphone	nokia lumia 928	instance
data breach	release	hypernym
grsecurity	set	concept
table of costs of operations in elliptic curves	form	hypernym
enigmail	encryption	hypernym
smartphone	nokia lumia 930	instance
offline private key protocol	protocol	hypernym
smartphone	nokia lumia icon	instance
anil k. jain (computer scientist, born 1948)	scientist	concept
smartphone	nokia n70	instance
usb decoration	device	hypernym
jit spraying	security	hypernym
always-on drm	form	hypernym
smartphone	nokia n71	instance
smartphone	nokia n72	instance
sandboxie	program	hypernym
category	digital transaction management	hyponym
security identifier	identifier	hypernym
smartphone	nokia n73	instance
client certificate	certificate	hypernym
surround scm	application	hypernym
pleasant password server	server	hypernym
smartphone	nokia n75	instance
zero-knowledge proof	method	hypernym
wireless access point	device	hypernym
smartphone	nokia n76	instance
server	bulletin board system	hyponym
smartphone	nokia n77	instance
smartphone	nokia n78	instance
smartphone	nokia n79	instance
salt (cryptography)	data	hypernym
smartphone	nokia n8	instance
teiji takagi	mathematician	concept
globus toolkit	toolkit	concept
application protocol-based intrusion detection system	system	hypernym
crypto api (linux)	framework	hypernym
ciphertext-only attack	model	hypernym
smartphone	nokia n80	instance
appliance	nokia n800	instance
smartphone	nokia n81	instance
appliance	nokia n810	instance
rsplug	malware	hypernym
deep freeze (software)	application	hypernym
coda (web development software)	application	hypernym
smartphone	nokia n82	instance
smartphone	nokia n85	instance
smartphone	nokia n86 8mp	instance
smartphone	nokia n9	instance
dsniff	set	hypernym
smartphone	nokia n90	instance
smartphone	nokia n900	instance
ibm	technology	hypernym
key management	management	hypernym
smartphone	nokia n91	instance
named data networking	architecture	hypernym
national institute of standards and technology	laboratory	concept
long-term support	versions	hypernym
software bug	error	hypernym
firebase	provider	concept
smartphone	nokia n93	instance
change control	process	hypernym
smartphone	nokia n93i	instance
smartphone	nokia n95	instance
cryptographic service provider	library	hypernym
smartphone	nokia n96	instance
anomaly-based intrusion detection system	system	hypernym
smartphone	nokia nseries	instance
flypaper theory (strategy)	idea	hypernym
smartphone	nokia x	instance
german naval intelligence service	department	concept
generalized ttl security mechanism	data	hypernym
seculert	company	hypernym
hp open extensibility platform (oxp)	platform	concept
onion routing	technique	hypernym
smartphone	nokia x2 (2014)	instance
user revolt	conflict	hypernym
smartphone	nokia x6	instance
smartphone	nokia x7-00	instance
cloud robotics	field	hypernym
xml	language	hypernym
c-list (computer security)	array	hypernym
smartphone	nokia xl	instance
organization	nonius software	instance
key (cryptography)	piece	hypernym
quicktime	framework	hypernym
typosquatting	form	hypernym
hacker ethic	term	hypernym
international systems and storage conference	conference	hypernym
cast-256	cipher	hypernym
carding (fraud)	term	hypernym
database	non-native speech database	hyponym
canadian security intelligence service	canada	hypernym
davix	client	concept
virtual network computing	desktop	hypernym
raid	non-raid drive architectures	hyponym
regin (malware)	toolkit	concept
software	nooj	instance
cryptomathic	company	hypernym
database	noordersoft waterways database	instance
length extension attack	attack	hypernym
norton	norton international	instance
internet kill switch	cybercrime	hypernym
firewall	norton personal firewall	instance
global information governance day	holiday	hypernym
firewall	norton personal firewall	instance
egg (file format)	format	hypernym
namogoo	company	concept
security	norwegian defence security department	instance
virtual firewall	service	hypernym
software	not another completely heuristic operating system	hyponym
malware	notcompatible	hyponym
navidad virus	program	concept
software	novabackup	instance
software	novell file reporter	instance
cryptography	nsa suite a cryptography	instance
rot13	cipher	concept
search engine marketing in china	baidu	concept
mdaemon	email	concept
server	nsd	hyponym
system	ntfs	hyponym
ntfs	ntfs reparse point	instance
software	ntrepid	instance
high assurance internet protocol encryptor	device	hypernym
symantec endpoint protection	software	hypernym
category	null instantiation	hyponym
cipher	nush	instance
website	cybercast news service	hyponym
david p. weber	general	concept
iranian cyber army	group	concept
compiler	nvidia cuda compiler	instance
lexical analysis	process	hypernym
cryptocurrency	nxt	instance
network information system	system	hypernym
ssh file transfer protocol	protocol	hypernym
raytheon	contractor	concept
database	object-based spatial database	instance
security	object-code buffer overrun evaluator	instance
endian firewall	router	hypernym
compiler	octopiler	instance
tunnelbear	network	hypernym
software	odbc	instance
software	odbc	instance
software	odin (firmware flashing software)	instance
zeus (malware)	package	concept
password	offer assistant	instance
password-authenticated key agreement	method	hypernym
known-plaintext attack	model	hypernym
microsoft	ole db for olap	instance
software	olex2	instance
os x el capitan	release	concept
software	oli analyzer	instance
vcard	format	hypernym
supercomputer	computer	hypernym
software	cleangenius	hyponym
os	olpc xs	instance
mpg123	player	concept
software	omnioutliner	instance
hack	onechanbara z2: chaos	instance
backupassist	application	hypernym
unix system v	versions	concept
glitch	fault	hypernym
compiler	one-pass compiler	instance
smartphone	oneplus 2	instance
cyberbunker	provider	hypernym
smartphone	oneplus one	instance
smartphone	oneplus x	instance
stunnel	program	hypernym
mind uploading	process	hypernym
intel mpx	set	concept
identity-based conditional proxy re-encryption	scheme	hypernym
bloom filter	structure	hypernym
red hacker alliance	group	concept
password	one-time password	hyponym
context-based access control	feature	hypernym
firewall	online armor personal firewall	instance
tim newsham	computer	concept
firewall	online armor personal firewall	instance
certificate signing request	message	hypernym
software	online artwork proofing, feedback, review and approval tool	instance
tracesecurity	firm	hypernym
symbian	system	hypernym
software	online auction tools	instance
robert morris (cryptographer)	cryptographer	concept
netequalizer	bandwidth	hypernym
virus	ontario (computer virus)	instance
mail isolation control and tracking	system	hypernym
software	op	instance
software	open babel	instance
organization	open compute project	hyponym
evaluation assurance level	grade	hypernym
software	open journal systems	hyponym
gruel (computer worm)	worm	concept
authorize.net	provider	concept
xenon (processor)	cpu	concept
server	open mail relay	hyponym
internet security essentials	software	concept
server	open mainframe	hyponym
ipod	line	concept
wireless public key infrastructure	scheme	hypernym
server	open management infrastructure	hyponym
fix (surname)	surname	hypernym
server	open proxy	hyponym
peer-to-peer	architecture	hypernym
ttyemulator	application	hypernym
notcompatible	malware	hypernym
windows rt	system	concept
organization	open security foundation	hyponym
organization	open source initiative	hyponym
sd download manager	manager	hypernym
osi model	model	hypernym
security	open source tripwire	hyponym
hacking tool	program	hypernym
organization	open source university meetup	hyponym
database	open source vulnerability database	hyponym
methodology	open verification methodology	hyponym
fourth-generation warfare	conflict	hypernym
umbc college of engineering and information technology	colleges	hypernym
impermium	company	hypernym
gprs core network	part	hypernym
security	open vulnerability and assessment language	hyponym
software	open web analytics	hyponym
high-definition audio-video network alliance	collaboration	hypernym
software	open workbench	hyponym
software	openbugs	hyponym
bill blunden (author)	author	hypernym
certificate transparency	framework	hypernym
software	openbugs	hyponym
central equipment identity register	database	hypernym
software	openchrom	instance
software	open-e dss v7	instance
database	openedge database	instance
s. brent morris	author	concept
software	openemr	instance
scientific research group in egypt	group	concept
open mail relay	server	hypernym
password bank	software	hypernym
emulator	openemu	instance
emulator	openmsx	instance
software	opennap	instance
logic bomb	piece	hypernym
evidence-based subjective logic	variant	hypernym
hacktivismo enhanced-source software license agreement	license	hypernym
php	openplag	instance
database	openqm	instance
brandjacking	activity	hypernym
software	openqwaq	instance
server	opensearchserver	instance
protected extensible authentication protocol	protocol	hypernym
norton zone	file	hypernym
software	openshot	instance
checksum	datum	hypernym
methodology	opensource maturity model	hyponym
software	open-source software	hyponym
firewall pinhole	port	hypernym
full disclosure (computer security)	vulnerabilities	hypernym
saraju mohanty	professor	concept
drag racing	motor	hypernym
upptalk	service	hypernym
server	opensta	instance
platform logic	company	hypernym
remote shell	program	hypernym
operation ababil	series	hypernym
traffic analysis	process	hypernym
bittorrent	opentracker	instance
qivicon	alliance	concept
mozilla thunderbird	source	concept
software	openwga	instance
web services security kerberos binding	web	hypernym
list of devil survivor 2: the animation episodes	series	concept
laravel	framework	concept
ims security	set	hypernym
software	openworkshop	instance
email	opera mail	instance
tecno mobile	company	hypernym
software	operating system	hyponym
deception	operation barclay	instance
list of intelligence agencies	list	hypernym
pgpdisk	system	hypernym
hardware restriction	protection	hypernym
intel active management technology	hardware	concept
deception	operation chettyford	instance
national strategy for trusted identities in cyberspace	initiative	hypernym
l-3 network security	company	concept
embedded hypervisor	hypervisor	hypernym
protection	operation earnest will	instance
kali linux	distribution	concept
flash proxy	transport	hypernym
deception	operation ferdinand	instance
sharefile	file	hypernym
credit card hijacking	form	hypernym
security	operation gateway	instance
deception	operation graffham	instance
deception	operation hardboiled	instance
deception	operation ironside	instance
system console	entry	hypernym
random oracle	oracle	hypernym
dos protected mode interface	specification	hypernym
deception	operation quicksilver (deception plan)	instance
policy	operation robot	instance
server-gated cryptography	mechanism	hypernym
deception	operation royal flush	instance
authorized domain	set	hypernym
category	operational intelligence	hyponym
signority	provider	concept
smartphone	oppo n1	instance
siemens	company	concept
code wheel	protection	hypernym
infinitydb	java	concept
smartphone	oppo r7	instance
organization	optical internetworking forum	instance
paul prucnal	professor	concept
proprietary software	software	concept
codec	optimfrog	instance
wireless thessaloniki	network	concept
enhanced mitigation experience toolkit	toolkit	hypernym
hacking democracy	broadcast	hypernym
national data protection authority	authorities	hypernym
compiler	optimizing compiler	hyponym
extensible authentication protocol	framework	hypernym
server	oracle bi server	instance
appliance	oracle exalogic	instance
greg nance	entrepreneur	concept
relying party	term	hypernym
attachments (novel)	novel	hypernym
server	oracle http server	instance
pre-play attack	attack	hypernym
server	oracle iplanet web server	instance
kill switch	mechanism	hypernym
uniloc	security	hypernym
automatic link establishment	worldwide	hypernym
email	oracle office	instance
mobile data offloading	use	hypernym
server	oracle weblogic server	instance
codec	orbx.js	instance
nec	provider	hypernym
outlook express	email	hypernym
software	oregan networks	instance
software	oregan networks	instance
securesafe	cloud	hypernym
niprnet	network	concept
cyberethics	study	hypernym
server	orion application server	instance
mccolo	web	concept
synnefo	cloud	concept
software	orsyp s.a	instance
windows journal	application	concept
crypto-1	algorithm	hypernym
tcp sequence prediction attack	attempt	hypernym
bharat broadband network	provider	concept
server	orthanc (software)	instance
security	orthotube	instance
computer	os	hyponym
system	os	hyponym
computer	os	hyponym
organization	osadl	instance
gnunet	framework	concept
organization	osgi	instance
ipfire	distribution	hypernym
cipher	autokey cipher	hyponym
firmware	osmocombb	instance
national cryptologic museum	museum	concept
software	osteoware	instance
factor	oswald efficiency number	instance
security	ottoman gendarmerie	instance
quarantine	ouse to ouse tock	instance
email	outlook express	instance
information	overhead information	hyponym
gnutls	implementation	hypernym
confidence trick	attempt	hypernym
emulator	ovpsim	instance
ibm enterprise identity mapping	framework	concept
content delivery network interconnection	set	hypernym
software	ow2 orchestra	instance
scanner	owasp zap	instance
hacker	owen walker	instance
bogon filtering	practice	hypernym
hacker	oxblood ruffin	instance
software	oxwall	instance
os	p0f	instance
server	p4000	instance
ultraedit	editor	hypernym
intel	p6 (microarchitecture)	instance
dmarc	system	hypernym
server	pa server monitor	instance
kathleen seidel	researcher	concept
software	pacemaker (software)	instance
personal firewall	application	hypernym
slack (software)	tool	hypernym
ssl-explorer: community edition	product	concept
search for extraterrestrial intelligence	term	hypernym
convention on cybercrime	treaty	hypernym
software	packer (software)	instance
server routing protocol	protocol	hypernym
software	packet generator	hyponym
microsoft sync framework	platform	concept
xcodeghost	versions	concept
session border controller	device	hypernym
emulator	pacmanager	instance
keystroke dynamics	information	hypernym
cloud testing	form	hypernym
just-in-time compilation	compilation	hypernym
mac spoofing	technique	hypernym
rcis	organizations	concept
encryption	palcrypt	instance
internet police	term	hypernym
rublon	system	concept
smartphone	palm centro	instance
operating system	software	hypernym
pda	palm iiic	instance
data plane development kit	set	hypernym
pda	palm iiie	instance
microsoft site server	solution	concept
cerias	center	concept
internet chess club	server	concept
the hub (forum)	forum	hypernym
pda	palm iiix	instance
smartphone	palm pre	instance
ibm tivoli storage productivity center	offering	concept
smartphone	palm pre 2	instance
smartphone	panasonic lumix dmc-cm1	instance
blackhat (film)	mystery	concept
software	panaya	instance
software	panda cloud antivirus	instance
addresssanitizer	tool	concept
hacktivismo	offshoot	hypernym
hp enterprise security products	part	concept
software	panda cloud antivirus	instance
software	pandadoc	instance
not just another bogus list	dns	hypernym
iris recognition	method	hypernym
hacker	pangaeapanga	instance
secure64 software	company	concept
software	papagayo (software)	instance
cellular message encryption algorithm	cipher	hypernym
enterproid	company	concept
software	paperpile	instance
digicipher 2	format	hypernym
cryptonomicon	novel	concept
360 secure browser	browser	concept
magna carta for philippine internet freedom	bill	concept
surespot	application	concept
software	paperport	instance
fbi criminal, cyber, response, and services branch	service	hypernym
software	papers (software)	instance
proxy voting	form	hypernym
xml	papinet	instance
authorization	papyrus oxyrhynchus 241	instance
google cloud messaging	service	concept
radio	paradise lost in cyberspace	instance
software	parallels desktop for mac	instance
artificial general intelligence	intelligence	hypernym
tcp offload engine	technology	hypernym
alphanumeric shellcode	shellcode	hypernym
software	parallels transporter	hyponym
vector	parker vector	instance
idtp	protocol	hypernym
wi-fi protected setup	security	hypernym
compiler	parser grammar engine	hyponym
interactive disassembler	disassembler	hypernym
software	password bank	hyponym
software	password bank	hyponym
barcode	patch code	hyponym
network enumeration	activity	hypernym
trigeo network security	provider	concept
deception	paternalistic deception	hyponym
nestor (encryption)	family	concept
66th military intelligence brigade	united	concept
franchesca ramsey	activist	concept
eliza (computer virus)	virus	concept
software	paul charlton (technologist)	instance
power virus	program	concept
text messaging	act	hypernym
security	payment card industry data security standard	instance
apache cloudstack	software	hypernym
technical intelligence	intelligence	hypernym
emulator	pc atari emulator	instance
babel (protocol)	protocol	hypernym
software	pc booter	hyponym
windows server 2016	server	concept
ip address spoofing	creation	hypernym
message	pc load letter	instance
netflow	feature	hypernym
fedora project	project	concept
alphacom	ssh	hypernym
damn vulnerable linux	distribution	hypernym
bureau of industry and security	agency	hypernym
ieee 802.1x	standard	hypernym
emulator	pcsx2	instance
server	pdnsd	instance
emulator	pearpc	instance
spamtrap	honeypot	hypernym
rom image	file	hypernym
firewall	peerblock	instance
web application security	branch	hypernym
firewall	peerblock	instance
ca anti-spyware	program	hypernym
cryptocurrency	peercoin	instance
bittorrent	peertracker	instance
server	peking university application server	instance
brontok	virus	concept
dahua technology	provider	concept
security	pelco	instance
zmw attack	attack	concept
hackathon	pennapps	instance
center for information security technologies	institute	hypernym
network time protocol	protocol	hypernym
kaspersky lab	group	concept
cyberpunx	series	hypernym
software	peopletools	instance
general directorate of general security	agency	hypernym
port triggering	option	hypernym
security token service	software	hypernym
os	peppermint linux os	instance
server	perfect (server framework)	instance
blacksummers'night	album	concept
sharepoint	platform	concept
software	personal ancestral file	instance
oneplus 2	smartphone	concept
hotspot (wi-fi)	location	hypernym
software	personal antivirus	hyponym
internationalized domain name	name	hypernym
security descriptor	structures	hypernym
open identity exchange	organization	hypernym
libwww	api	concept
ieee 802.1	group	hypernym
software	personal antivirus	hyponym
communicating sequential processes	language	hypernym
firewall (construction)	barrier	hypernym
config.sys	file	concept
salvatore j. stolfo	professor	concept
password	personal identification number	hyponym
scareware	personal internet security 2011	instance
information	personally identifiable information	hyponym
forensic disk controller	type	hypernym
hacker	peter j. salzman	instance
64-bit computing	use	hypernym
software	petsynth	instance
computer trespass	crime	hypernym
code red (computer worm)	worm	hypernym
system	pgpfone	instance
cipher	phelix	instance
factor	pho4	instance
webcam	phoebe allen's hummingbird webcam	instance
software	phoenix labs	instance
ibm zenterprise system	line	concept
robovirus	virus	hypernym
security and trust services api for j2me	collection	hypernym
distributed algorithmic mechanism design	extension	hypernym
software	phoronix test suite	instance
internet fraud prevention	act	hypernym
software	phototomovie	instance
software defined perimeter	approach	hypernym
software	phplist	hyponym
php	phpwind	instance
hacker	phreaknic	instance
enterprise resource planning	category	hypernym
software	dns management software	hyponym
server	phusion passenger	instance
playfair cipher	technique	hypernym
nimbus (cloud computing)	toolkit	hypernym
category	physical security information management	hyponym
compiler	pic micro pascal	instance
software	pidoco	instance
secure multi-party computation	subfield	hypernym
code review	examination	hypernym
critical internet infrastructure	term	hypernym
computer lock	lock	hypernym
blended threat	software	hypernym
cipher	pigpen cipher	instance
cryptmount	tool	hypernym
freeware	pine (email client)	instance
codec	pixlet	instance
diskcryptor	system	hypernym
barcode	representation	hypernym
software	pkp open archives harvester	instance
radare2	framework	hypernym
